Tahun,Upah,Upah Minimum Provinsi,Garis Kemiskinan,Pengeluaran,Label,Jenis,Provinsi,Daerah,Periode
2022,1813454.2279071475,14182.923720476181,344813.0,446350.0,Ekonomi Maju,Makanan,NUSA TENGGARA TIMUR,Perkotaan,September
2022,1813454.2279071475,14182.923720476181,366047.0,446350.0,Ekonomi Maju,Makanan,NUSA TENGGARA TIMUR,Perkotaan,Maret
2022,1813454.2279071475,14182.923720476181,358224.0,480749.0,Ekonomi Maju,Makanan,NUSA TENGGARA TIMUR,Pedesaan & Perkotaan,September
2022,1813454.2279071475,14182.923720476181,380566.0,480749.0,Ekonomi Maju,Makanan,NUSA TENGGARA TIMUR,Pedesaan & Perkotaan,Maret
2022,1813454.2279071475,14182.923720476181,156513.0,676439.0,Ekonomi Maju,Non-Makanan,NUSA TENGGARA TIMUR,Pedesaan,September
2022,1813454.2279071475,14182.923720476181,170478.0,676439.0,Ekonomi Maju,Non-Makanan,NUSA TENGGARA TIMUR,Pedesaan,Maret
2022,1813454.2279071475,14182.923720476181,84266.0,310372.00000000006,Ekonomi Maju,Non-Makanan,NUSA TENGGARA TIMUR,Perkotaan,September
2022,1813454.2279071475,14182.923720476181,89496.0,310372.00000000006,Ekonomi Maju,Non-Makanan,NUSA TENGGARA TIMUR,Perkotaan,Maret
2022,1813454.2279071475,14182.923720476181,102599.0,403351.99999999994,Ekonomi Maju,Non-Makanan,NUSA TENGGARA TIMUR,Pedesaan & Perkotaan,September
2022,1813454.2279071475,14182.923720476181,110342.99999999997,403351.99999999994,Ekonomi Maju,Non-Makanan,NUSA TENGGARA TIMUR,Pedesaan & Perkotaan,Maret
2022,1813454.2279071475,14182.923720476181,558741.0,1258219.0,Ekonomi Maju,Gabungan (Total),NUSA TENGGARA TIMUR,Pedesaan,September
2022,1813454.2279071475,14182.923720476181,594016.0,1258219.0,Ekonomi Maju,Gabungan (Total),NUSA TENGGARA TIMUR,Pedesaan,Maret
2022,1813454.2279071475,14182.923720476181,429079.0,756723.0,Ekonomi Maju,Gabungan (Total),NUSA TENGGARA TIMUR,Perkotaan,September
2022,1813454.2279071475,14182.923720476181,455543.0,756723.0,Ekonomi Maju,Gabungan (Total),NUSA TENGGARA TIMUR,Perkotaan,Maret
2022,1813454.2279071475,14182.923720476181,460823.0,884102.0,Ekonomi Maju,Gabungan (Total),NUSA TENGGARA TIMUR,Pedesaan & Perkotaan,September
2022,1813454.2279071475,14182.923720476181,490909.0,884102.0,Ekonomi Maju,Gabungan (Total),NUSA TENGGARA TIMUR,Pedesaan & Perkotaan,Maret
2015,1766408.3722973042,11174.901054811417,250029.0,473082.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Pedesaan,September
2015,1766408.3722973042,11174.901054811417,259948.0,473082.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Pedesaan,Maret
2015,1766408.3722973042,11174.901054811417,257337.0,405835.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Perkotaan,September
2015,1766408.3722973042,11174.901054811417,271176.0,405835.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Perkotaan,Maret
2015,1766408.3722973042,11174.901054811417,255104.0,426381.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2015,1766408.3722973042,11174.901054811417,267745.0,426381.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2015,1766408.3722973042,11174.901054811417,84546.0,526121.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Pedesaan,September
2015,1766408.3722973042,11174.901054811417,87566.99999999997,526121.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Pedesaan,Maret
2015,1766408.3722973042,11174.901054811417,61456.0,282118.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Perkotaan,September
2015,1766408.3722973042,11174.901054811417,66112.0,282118.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Perkotaan,Maret
2015,1766408.3722973042,11174.901054811417,68511.00000000003,356668.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2015,1766408.3722973042,11174.901054811417,72668.0,356668.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2015,1766408.3722973042,11174.901054811417,334575.0,999203.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Pedesaan,September
2015,1766408.3722973042,11174.901054811417,347516.0,999203.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Pedesaan,Maret
2015,1766408.3722973042,11174.901054811417,318792.0,687953.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Perkotaan,September
2015,1766408.3722973042,11174.901054811417,337288.0,687953.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Perkotaan,Maret
2015,1766408.3722973042,11174.901054811417,323615.0,783050.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2015,1766408.3722973042,11174.901054811417,340413.0,783050.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2016,1891817.999128235,12475.236636065052,265291.0,511593.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Pedesaan,September
2016,1891817.999128235,12475.236636065052,275590.0,511593.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Pedesaan,Maret
2016,1891817.999128235,12475.236636065052,277422.0,423687.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Perkotaan,September
2016,1891817.999128235,12475.236636065052,289535.0,423687.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Perkotaan,Maret
2016,1891817.999128235,12475.236636065052,275121.0,451222.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2016,1891817.999128235,12475.236636065052,285537.0,451222.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2016,1891817.999128235,12475.236636065052,87851.99999999997,605280.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Pedesaan,September
2016,1891817.999128235,12475.236636065052,90887.0,605280.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Pedesaan,Maret
2016,1891817.999128235,12475.236636065052,68058.0,319487.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Perkotaan,September
2016,1891817.999128235,12475.236636065052,71406.00000000003,319487.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Perkotaan,Maret
2016,1891817.999128235,12475.236636065052,72760.0,409006.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2016,1891817.999128235,12475.236636065052,77489.0,409006.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2016,1891817.999128235,12475.236636065052,353143.0,1116874.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Pedesaan,September
2016,1891817.999128235,12475.236636065052,366477.0,1116874.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Pedesaan,Maret
2016,1891817.999128235,12475.236636065052,345480.0,743174.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Perkotaan,September
2016,1891817.999128235,12475.236636065052,360940.0,743174.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Perkotaan,Maret
2016,1891817.999128235,12475.236636065052,347881.0,860227.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2016,1891817.999128235,12475.236636065052,363026.0,860227.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2017,2051028.9005175577,13515.360136120216,286049.0,605453.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Pedesaan,September
2017,2051028.9005175577,13515.360136120216,305430.0,605453.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Pedesaan,Maret
2017,2051028.9005175577,13515.360136120216,302069.0,479510.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Perkotaan,September
2017,2051028.9005175577,13515.360136120216,315188.0,479510.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Perkotaan,Maret
2017,2051028.9005175577,13515.360136120216,297455.0,519469.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2017,2051028.9005175577,13515.360136120216,312222.0,519469.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2017,2051028.9005175577,13515.360136120216,93137.0,632936.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Pedesaan,September
2017,2051028.9005175577,13515.360136120216,96157.0,632936.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Pedesaan,Maret
2017,2051028.9005175577,13515.360136120216,73552.0,305909.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Perkotaan,September
2017,2051028.9005175577,13515.360136120216,79124.0,305909.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Perkotaan,Maret
2017,2051028.9005175577,13515.360136120216,79764.0,409666.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2017,2051028.9005175577,13515.360136120216,84620.0,409666.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2017,2051028.9005175577,13515.360136120216,379187.0,1238389.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Pedesaan,September
2017,2051028.9005175577,13515.360136120216,401588.0,1238389.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Pedesaan,Maret
2017,2051028.9005175577,13515.360136120216,375621.0,785420.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Perkotaan,September
2017,2051028.9005175577,13515.360136120216,394313.0,785420.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Perkotaan,Maret
2017,2051028.9005175577,13515.360136120216,377219.0,929135.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2017,2051028.9005175577,13515.360136120216,396842.0,929135.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2018,2034473.1742032433,14704.072707611835,323125.0,624891.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Pedesaan,September
2018,2034473.1742032433,14704.072707611835,331134.0,624891.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Pedesaan,Maret
2018,2034473.1742032433,14704.072707611835,320747.0,490033.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Perkotaan,September
2018,2034473.1742032433,14704.072707611835,326706.0,490033.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Perkotaan,Maret
2018,2034473.1742032433,14704.072707611835,321481.0,535533.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2018,2034473.1742032433,14704.072707611835,328114.0,535533.0,Ekonomi Berkembang,Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2018,2034473.1742032433,14704.072707611835,100003.0,748505.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Pedesaan,September
2018,2034473.1742032433,14704.072707611835,103335.0,748505.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Pedesaan,Maret
2018,2034473.1742032433,14704.072707611835,81602.0,363108.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Perkotaan,September
2018,2034473.1742032433,14704.072707611835,87098.0,363108.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Perkotaan,Maret
2018,2034473.1742032433,14704.072707611835,87805.0,493138.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2018,2034473.1742032433,14704.072707611835,92716.0,493138.0,Ekonomi Berkembang,Non-Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2018,2034473.1742032433,14704.072707611835,423128.0,1373396.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Pedesaan,September
2018,2034473.1742032433,14704.072707611835,434470.0,1373396.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Pedesaan,Maret
2018,2034473.1742032433,14704.072707611835,402349.0,853142.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Perkotaan,September
2018,2034473.1742032433,14704.072707611835,413806.0,853142.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Perkotaan,Maret
2018,2034473.1742032433,14704.072707611835,409286.0,1028671.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2018,2034473.1742032433,14704.072707611835,420831.0,1028671.0,Ekonomi Berkembang,Gabungan (Total),KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2019,2130358.4224403137,15897.13422753574,348116.0,653100.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Pedesaan,September
2019,2130358.4224403137,15897.13422753574,366155.0,653100.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Pedesaan,Maret
2019,2130358.4224403137,15897.13422753574,337213.0,511415.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Perkotaan,September
2019,2130358.4224403137,15897.13422753574,345098.0,511415.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Perkotaan,Maret
2019,2130358.4224403137,15897.13422753574,340782.0,561142.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2019,2130358.4224403137,15897.13422753574,351667.0,561142.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2019,2130358.4224403137,15897.13422753574,108409.0,753224.0,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Pedesaan,September
2019,2130358.4224403137,15897.13422753574,110999.0,753224.0,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Pedesaan,Maret
2019,2130358.4224403137,15897.13422753574,92007.0,392690.00000000006,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Perkotaan,September
2019,2130358.4224403137,15897.13422753574,95986.00000000003,392690.00000000006,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Perkotaan,Maret
2019,2130358.4224403137,15897.13422753574,97773.0,519227.0,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2019,2130358.4224403137,15897.13422753574,101232.0,519227.0,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2019,2130358.4224403137,15897.13422753574,456525.0,1406325.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Pedesaan,September
2019,2130358.4224403137,15897.13422753574,477154.0,1406325.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Pedesaan,Maret
2019,2130358.4224403137,15897.13422753574,429220.0,904105.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Perkotaan,September
2019,2130358.4224403137,15897.13422753574,441084.0,904105.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Perkotaan,Maret
2019,2130358.4224403137,15897.13422753574,438555.0,1080369.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2019,2130358.4224403137,15897.13422753574,452899.0,1080369.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2020,2239212.3229569304,17261.247137548857,379108.0,666983.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Pedesaan,September
2020,2239212.3229569304,17261.247137548857,382408.0,666983.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Pedesaan,Maret
2020,2239212.3229569304,17261.247137548857,351955.0,539487.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Perkotaan,September
2020,2239212.3229569304,17261.247137548857,353089.0,539487.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Perkotaan,Maret
2020,2239212.3229569304,17261.247137548857,361075.0,584259.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2020,2239212.3229569304,17261.247137548857,362874.0,584259.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2020,2239212.3229569304,17261.247137548857,121023.00000000003,778369.0,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Pedesaan,September
2020,2239212.3229569304,17261.247137548857,122037.0,778369.0,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Pedesaan,Maret
2020,2239212.3229569304,17261.247137548857,104237.0,412227.0,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Perkotaan,September
2020,2239212.3229569304,17261.247137548857,105435.0,412227.0,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Perkotaan,Maret
2020,2239212.3229569304,17261.247137548857,110125.0,540803.0,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2020,2239212.3229569304,17261.247137548857,111384.99999999997,540803.0,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2020,2239212.3229569304,17261.247137548857,500131.0,1445352.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Pedesaan,September
2020,2239212.3229569304,17261.247137548857,504445.0,1445352.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Pedesaan,Maret
2020,2239212.3229569304,17261.247137548857,456192.0,951715.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Perkotaan,September
2020,2239212.3229569304,17261.247137548857,458524.0,951715.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Perkotaan,Maret
2020,2239212.3229569304,17261.247137548857,471200.0,1125063.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2020,2239212.3229569304,17261.247137548857,474259.0,1125063.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2021,2243213.290149556,13412.993138271582,388798.0,685868.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Pedesaan,September
2021,2243213.290149556,13412.993138271582,407296.0,685868.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Pedesaan,Maret
2021,2243213.290149556,13412.993138271582,360819.0,556660.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Perkotaan,September
2021,2243213.290149556,13412.993138271582,377369.0,556660.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Perkotaan,Maret
2021,2243213.290149556,13412.993138271582,370423.0,603291.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2021,2243213.290149556,13412.993138271582,387342.0,603291.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2021,2243213.290149556,13412.993138271582,124543.0,769054.0,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Pedesaan,September
2021,2243213.290149556,13412.993138271582,133177.0,769054.0,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Pedesaan,Maret
2021,2243213.290149556,13412.993138271582,106543.00000000003,441583.0,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Perkotaan,September
2021,2243213.290149556,13412.993138271582,109174.0,441583.0,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Perkotaan,Maret
2021,2243213.290149556,13412.993138271582,113031.00000000003,559766.0,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2021,2243213.290149556,13412.993138271582,117885.0,559766.0,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2021,2243213.290149556,13412.993138271582,513341.0,1454922.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Pedesaan,September
2021,2243213.290149556,13412.993138271582,540474.0,1454922.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Pedesaan,Maret
2021,2243213.290149556,13412.993138271582,467362.0,998244.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Perkotaan,September
2021,2243213.290149556,13412.993138271582,486544.0,998244.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Perkotaan,Maret
2021,2243213.290149556,13412.993138271582,483454.0,1163058.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2021,2243213.290149556,13412.993138271582,505227.0,1163058.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2022,2272185.8111996064,17512.246696318263,418006.0,762281.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Pedesaan,September
2022,2272185.8111996064,17512.246696318263,445660.0,762281.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Pedesaan,Maret
2022,2272185.8111996064,17512.246696318263,387226.0,610152.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Perkotaan,September
2022,2272185.8111996064,17512.246696318263,407998.0,610152.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Perkotaan,Maret
2022,2272185.8111996064,17512.246696318263,397561.0,666065.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2022,2272185.8111996064,17512.246696318263,421139.0,666065.0,Ekonomi Maju,Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2022,2272185.8111996064,17512.246696318263,140781.00000000003,793738.0,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Pedesaan,September
2022,2272185.8111996064,17512.246696318263,146772.0,793738.0,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Pedesaan,Maret
2022,2272185.8111996064,17512.246696318263,112823.0,434527.0,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Perkotaan,September
2022,2272185.8111996064,17512.246696318263,121058.0,434527.0,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Perkotaan,Maret
2022,2272185.8111996064,17512.246696318263,123099.0,566552.0,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2022,2272185.8111996064,17512.246696318263,130528.0,566552.0,Ekonomi Maju,Non-Makanan,KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2022,2272185.8111996064,17512.246696318263,558787.0,1556019.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Pedesaan,September
2022,2272185.8111996064,17512.246696318263,592432.0,1556019.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Pedesaan,Maret
2022,2272185.8111996064,17512.246696318263,500049.0,1044679.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Perkotaan,September
2022,2272185.8111996064,17512.246696318263,529055.0,1044679.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Perkotaan,Maret
2022,2272185.8111996064,17512.246696318263,520660.0,1232618.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Pedesaan & Perkotaan,September
2022,2272185.8111996064,17512.246696318263,551667.0,1232618.0,Ekonomi Maju,Gabungan (Total),KALIMANTAN BARAT,Pedesaan & Perkotaan,Maret
2015,1979839.2773660063,13612.972283682886,251976.0,506106.0,Ekonomi Berkembang,Makanan,KALIMANTAN TENGAH,Pedesaan,September
2015,1979839.2773660063,13612.972283682886,256020.0,506106.0,Ekonomi Berkembang,Makanan,KALIMANTAN TENGAH,Pedesaan,Maret
2015,1979839.2773660063,13612.972283682886,296856.0,489011.0,Ekonomi Berkembang,Makanan,KALIMANTAN TENGAH,Perkotaan,September
2015,1979839.2773660063,13612.972283682886,306475.0,489011.0,Ekonomi Berkembang,Makanan,KALIMANTAN TENGAH,Perkotaan,Maret
2015,1979839.2773660063,13612.972283682886,281506.0,494858.0,Ekonomi Berkembang,Makanan,KALIMANTAN TENGAH,Pedesaan & Perkotaan,September
